date,mean_v
2024-01-24 02:34:30,8.04554794520548
2024-01-24 02:34:35,8.29095890410959
2024-01-24 14:13:41,8.47890410958904
2024-01-28 14:13:43,8.23835616438356
2024-01-28 14:13:50,8.6179604261796
2024-01-29 02:34:00,7.80547945205479
2024-01-29 02:34:10,8.76561643835617
2024-01-29 14:43:54,9.27123287671233
2024-01-31 14:19:54,8.9027397260274
2024-01-31 14:33:14,7.66940639269406
2024-01-31 14:33:29,9.55538160469667
2024-01-31 14:34:26,8.74123287671233
2024-02-01 14:13:40,8.35561643835617
2024-02-01 14:13:43,8.70776255707763
2024-02-03 02:33:40,8.77928082191781
2024-02-03 02:33:45,9.67397260273973
2024-02-05 14:13:44,8.73150684931507
2024-02-05 14:13:46,7.91917808219178
2024-02-05 14:32:54,8.07762557077626
2024-02-05 14:33:56,9.17095890410959
2024-02-08 02:33:10,8.35068493150685
2024-02-08 14:42:44,9.61753424657534
2024-02-09 14:13:35,8.0972602739726
2024-02-09 14:13:37,8.9554794520548
2024-02-09 14:13:40,9.01839530332681
2024-02-10 14:33:31,9.47657534246575
2024-02-12 14:19:57,7.85753424657534
2024-02-13 02:32:15,8.00821917808219
2024-02-13 02:32:45,8.89972602739726
2024-02-13 02:32:50,10.2117416829746
2024-02-13 14:13:33,9.03052837573386
2024-02-13 14:13:46,9.62724505327245
2024-02-13 14:42:14,9.75958904109589
2024-02-13 14:42:19,9.13082191780822
2024-02-15 14:31:34,8.03013698630137
2024-02-15 14:31:44,9.76986301369863
2024-02-17 14:13:35,8.74178082191781
2024-02-17 14:13:39,9.2426614481409
2024-02-17 14:13:42,9.45034246575343
2024-02-18 02:31:55,8.74897260273973
2024-02-18 02:32:00,9.67945205479452
2024-02-18 14:41:39,10.0109589041096
2024-02-18 14:41:49,9.38287671232877
2024-02-20 14:19:56,9.17643835616438
2024-02-20 14:31:14,8.31095890410959
2024-02-20 14:31:19,8.36986301369863
2024-02-20 14:32:11,9.14269406392694
2024-02-21 14:13:28,9.15452054794521
2024-02-21 14:13:48,9.37103718199609
2024-02-23 02:31:30,8.9541095890411
2024-02-23 02:31:35,9.94315068493151
2024-02-23 14:41:14,9.31428571428571
2024-02-24 14:19:52,9.36360078277886
2024-02-25 14:13:29,8.32876712328767
2024-02-25 14:13:36,9.91945205479452
2024-02-25 14:13:37,9.50332681017613
2024-02-25 14:30:54,10.1227397260274
2024-02-25 14:30:59,8.19452054794521
2024-02-25 14:31:46,9.34422700587084
2024-02-26 02:41:25,9.19315068493151
