z6-21507,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 7,Port 7,Port 8,Port 8
Records: 772,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,Battery,Battery,Barometer,Barometer
Timestamp,W/m² Solar Radiation,mm Precipitation, Lightning Activity,km Lightning Distance,° Wind Direction,m/s Wind Speed,m/s Gust Speed,°C Air Temperature,RH Relative Humidity,kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level,mm/h Max Precip Rate,°C RH Sensor Temp,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°C Logger Temperature
20/07/2024 01:00,1.3,0.000,0,0,23,0.38,1.07,11.8,0.500,95.37,1.7,-0.6,0.0,11.5,100,8355,95.35,11.6
20/07/2024 01:30,0.0,0.000,0,0,182,1.25,2.36,11.3,0.523,95.38,1.7,-0.7,0.0,11.3,100,8356,95.35,11.3
20/07/2024 02:00,0.0,0.000,0,0,184,0.95,2.61,11.0,0.532,95.37,1.7,-0.7,0.0,11.0,100,8354,95.34,11.0
20/07/2024 02:30,0.0,0.000,0,0,19,1.15,2.37,11.1,0.529,95.35,1.7,-0.7,0.0,10.9,100,8353,95.33,10.7
20/07/2024 03:00,0.0,0.000,0,0,146,0.54,2.27,10.8,0.534,95.34,1.7,-0.6,0.0,10.6,100,8352,95.31,10.3
20/07/2024 03:30,0.0,0.000,0,0,21,1.37,2.88,10.4,0.563,95.30,1.7,-0.6,0.0,10.2,100,8349,95.28,9.9
20/07/2024 04:00,0.0,0.000,0,0,26,1.54,3.23,10.3,0.569,95.25,1.8,-0.6,0.0,9.9,100,8349,95.22,9.5
20/07/2024 04:30,0.0,0.000,0,0,61,1.04,2.54,12.3,0.505,95.21,1.7,-0.6,0.0,10.9,100,8349,95.19,10.3
20/07/2024 05:00,0.0,0.000,0,0,30,2.25,7.62,13.1,0.457,95.18,1.6,-0.8,0.0,12.1,100,8344,95.15,11.2
20/07/2024 05:30,0.0,0.000,0,0,30,2.53,7.19,13.3,0.457,95.17,1.9,-0.5,0.0,12.8,100,8345,95.15,11.8
20/07/2024 06:00,2.5,0.000,0,0,65,1.96,5.17,13.4,0.456,95.16,1.9,-0.7,0.0,12.9,100,8343,95.14,12.1
20/07/2024 06:30,6.5,0.000,0,0,61,1.35,4.69,13.2,0.461,95.15,1.9,-0.6,0.0,12.9,100,8340,95.13,12.2
20/07/2024 07:00,14.1,0.000,0,0,33,1.60,4.16,13.0,0.465,95.15,1.8,-0.7,0.0,12.7,100,8342,95.12,12.0
20/07/2024 07:30,29.7,0.000,0,0,38,2.11,4.23,13.1,0.453,95.13,1.9,-0.5,0.0,12.7,100,8339,95.11,12.0
20/07/2024 08:00,53.1,0.000,0,0,34,1.97,6.03,13.0,0.444,95.13,1.7,-0.7,0.0,12.9,100,8336,95.11,12.2
20/07/2024 08:30,83.9,0.000,0,0,52,2.07,5.76,13.4,0.435,95.12,1.9,-0.6,0.0,13.2,100,8338,95.10,12.5
20/07/2024 09:00,107.0,0.000,0,0,76,2.01,4.94,14.2,0.413,95.11,1.5,-0.9,0.0,14.2,100,8340,95.10,13.4
20/07/2024 09:30,175.5,0.000,0,0,79,1.91,6.59,14.5,0.403,95.10,1.7,-0.9,0.0,15.1,100,8347,95.09,14.1
20/07/2024 10:00,376.6,0.000,0,0,48,1.51,4.83,15.1,0.401,95.07,1.8,-0.6,0.0,17.5,100,8371,95.09,15.9
20/07/2024 10:30,488.1,0.000,0,0,69,1.69,4.95,16.2,0.385,95.04,1.8,-0.7,0.0,19.7,100,8399,95.07,17.9
20/07/2024 11:00,614.9,0.000,0,0,78,1.68,5.38,17.6,0.357,95.02,2.1,-0.7,0.0,21.8,100,8431,95.06,20.0
20/07/2024 11:30,621.3,0.000,0,0,70,1.73,5.01,17.7,0.347,95.00,2.1,-0.4,0.0,22.8,100,8459,95.05,21.5
20/07/2024 12:00,471.7,0.000,0,0,84,1.83,5.73,17.9,0.335,95.02,2.0,-0.7,0.0,22.5,100,8459,95.03,22.2
20/07/2024 12:30,221.5,0.000,0,0,93,2.40,6.44,16.4,0.346,95.05,1.9,-0.7,0.0,18.6,100,8450,95.03,19.6
20/07/2024 13:00,301.4,0.000,0,0,64,1.99,6.21,16.2,0.353,95.03,1.9,-0.5,0.0,17.9,100,8458,95.03,18.4
20/07/2024 13:30,602.0,0.000,0,0,80,1.80,4.82,17.4,0.346,94.99,1.9,-0.7,0.0,20.4,100,8493,95.02,19.8
20/07/2024 14:00,630.5,0.000,0,0,75,2.22,7.43,18.1,0.333,94.97,2.0,-0.6,0.0,21.9,100,8507,94.99,21.6
20/07/2024 14:30,709.8,0.000,0,0,72,1.86,5.40,18.6,0.325,94.95,2.3,-0.5,0.0,22.2,100,8523,94.97,22.5
20/07/2024 15:00,677.7,0.000,0,0,80,2.22,7.21,18.8,0.321,94.95,1.8,-0.5,0.0,22.4,100,8524,94.95,23.0
20/07/2024 15:30,749.9,0.000,0,0,61,2.23,6.01,18.8,0.320,94.93,1.8,-0.7,0.0,22.3,100,8531,94.94,23.2
20/07/2024 16:00,679.6,0.000,0,0,56,2.10,8.20,18.1,0.334,94.93,1.8,-0.7,0.0,22.2,100,8523,94.93,23.5
20/07/2024 16:30,659.6,0.000,0,0,205,2.70,7.51,17.7,0.340,94.94,2.1,-0.6,0.0,21.1,100,8529,94.93,22.8
20/07/2024 17:00,619.4,0.000,0,0,216,3.33,5.88,17.3,0.345,94.95,2.1,-0.6,0.0,20.7,100,8520,94.94,22.6
20/07/2024 17:30,368.3,0.000,0,0,220,2.74,5.39,16.6,0.349,94.97,2.0,-0.6,0.0,19.4,100,8507,94.95,21.3
20/07/2024 18:00,548.4,0.000,0,0,220,1.68,4.05,17.6,0.340,94.97,2.0,-0.8,0.0,20.2,100,8504,94.96,21.6
20/07/2024 18:30,484.4,0.000,0,0,225,1.80,4.32,17.7,0.336,94.98,1.9,-0.6,0.0,20.9,100,8499,94.96,22.0
20/07/2024 19:00,364.3,0.000,0,0,230,1.86,4.37,17.0,0.344,95.00,1.9,-0.7,0.0,19.8,100,8486,94.98,20.9
20/07/2024 19:30,352.4,0.000,0,0,348,1.55,3.40,16.0,0.361,95.01,1.9,-0.7,0.0,19.1,100,8475,94.99,19.9
20/07/2024 20:00,401.5,0.000,0,0,295,1.41,4.53,16.8,0.353,95.02,1.8,-0.7,0.0,18.9,100,8467,95.01,19.5
20/07/2024 20:30,352.9,0.000,0,0,289,1.36,3.63,16.8,0.373,95.03,1.9,-0.6,0.0,19.9,100,8471,95.01,20.2
20/07/2024 21:00,281.3,0.000,0,0,339,1.03,2.77,16.6,0.378,95.04,1.8,-0.7,0.0,19.6,100,8456,95.03,19.9
20/07/2024 21:30,221.0,0.000,0,0,7,1.71,4.07,15.0,0.409,95.06,1.8,-0.6,0.0,18.1,100,8444,95.05,18.5
20/07/2024 22:00,176.8,0.000,0,0,359,1.43,3.78,14.7,0.404,95.09,1.8,-0.7,0.0,16.5,100,8434,95.07,17.1
20/07/2024 22:30,135.1,0.000,0,0,356,1.76,3.57,14.2,0.405,95.10,1.9,-0.6,0.0,15.7,100,8423,95.08,16.1
20/07/2024 23:00,76.7,0.000,0,0,357,1.79,3.77,13.5,0.424,95.12,1.8,-0.8,0.0,14.5,100,8416,95.10,14.2
20/07/2024 23:30,17.0,0.000,0,0,5,1.85,3.57,12.6,0.437,95.13,1.8,-0.6,0.0,13.0,100,8410,95.11,12.9
21/07/2024 00:00,9.7,0.000,0,0,359,0.70,1.53,12.5,0.448,95.15,1.8,-0.6,0.0,12.1,100,8404,95.13,12.0
21/07/2024 00:30,3.4,0.000,0,0,2,1.64,3.14,11.4,0.475,95.16,1.8,-0.5,0.0,11.4,100,8352,95.13,11.4
21/07/2024 01:00,0.3,0.000,0,0,14,1.64,3.16,10.8,0.497,95.16,1.7,-0.7,0.0,10.6,100,8354,95.14,10.7
21/07/2024 01:30,0.0,0.000,0,0,5,1.30,2.91,10.6,0.511,95.16,1.7,-0.7,0.0,10.3,100,8356,95.13,10.0
21/07/2024 02:00,0.0,0.000,0,0,15,1.67,3.46,10.0,0.528,95.16,1.7,-0.8,0.0,9.7,100,8358,95.14,9.3
21/07/2024 02:30,0.0,0.000,0,0,18,1.88,3.76,9.8,0.536,95.17,1.7,-0.6,0.0,9.5,100,8353,95.15,9.0
21/07/2024 03:00,0.0,0.000,0,0,19,1.54,3.58,9.5,0.545,95.16,1.7,-0.7,0.0,9.1,100,8352,95.14,8.6
21/07/2024 03:30,0.0,0.000,0,0,1,0.81,1.86,9.3,0.562,95.15,1.7,-0.6,0.0,8.8,100,8351,95.13,8.2
21/07/2024 04:00,0.0,0.000,0,0,61,0.82,1.69,9.0,0.577,95.14,1.7,-0.6,0.0,8.5,100,8350,95.12,7.8
21/07/2024 04:30,0.0,0.000,0,0,187,1.11,2.80,8.4,0.605,95.14,1.7,-0.6,0.0,8.1,100,8346,95.11,7.4
21/07/2024 05:00,0.0,0.000,0,0,158,0.81,2.12,8.4,0.602,95.13,1.7,-0.7,0.0,7.9,100,8346,95.11,7.2
21/07/2024 05:30,0.0,0.000,0,0,177,1.21,2.53,8.1,0.614,95.12,1.7,-0.8,0.0,7.7,100,8344,95.10,6.9
21/07/2024 06:00,0.8,0.000,0,0,31,0.84,2.55,8.3,0.608,95.11,1.7,-0.6,0.0,7.4,100,8342,95.09,6.7
21/07/2024 06:30,5.0,0.000,0,0,65,0.72,2.43,8.0,0.624,95.11,1.7,-0.6,0.0,7.5,100,8341,95.09,6.6
21/07/2024 07:00,12.0,0.000,0,0,157,0.47,1.41,7.9,0.611,95.10,1.7,-0.6,0.0,7.2,100,8341,95.08,6.2
21/07/2024 07:30,19.1,0.000,0,0,177,1.33,2.10,7.8,0.626,95.09,1.7,-0.8,0.0,7.3,100,8340,95.07,6.3
21/07/2024 08:00,24.7,0.000,0,0,27,0.73,1.48,7.6,0.638,95.09,1.7,-0.6,0.0,7.3,100,8338,95.07,6.4
21/07/2024 08:30,77.3,0.000,0,0,171,0.86,2.37,8.0,0.641,95.08,1.7,-0.6,0.0,7.7,100,8339,95.07,6.6
21/07/2024 09:00,189.9,0.000,0,0,193,0.74,2.35,8.8,0.635,95.08,1.7,-0.6,0.0,10.8,100,8355,95.09,9.2
21/07/2024 09:30,269.5,0.000,0,0,182,2.50,3.65,8.8,0.625,95.06,1.7,-0.7,0.0,11.9,100,8376,95.08,10.7
21/07/2024 10:00,332.5,0.000,0,0,179,2.65,4.95,9.2,0.598,95.05,1.6,-0.8,0.0,12.3,100,8405,95.08,11.4
21/07/2024 10:30,399.1,0.000,0,0,180,1.68,3.88,10.2,0.570,95.06,1.8,-0.8,0.0,13.9,100,8435,95.09,12.9
21/07/2024 11:00,461.9,0.000,0,0,67,1.18,2.22,10.8,0.556,95.05,1.7,-0.6,0.0,15.6,100,8466,95.09,14.8
21/07/2024 11:30,477.0,0.000,0,0,9,1.17,2.23,10.6,0.514,95.04,1.9,-0.6,0.0,16.2,100,8496,95.08,15.7
21/07/2024 12:00,580.5,0.000,0,0,63,1.23,3.26,11.8,0.481,95.03,1.8,-0.7,0.0,16.9,100,8520,95.07,17.1
21/07/2024 12:30,634.4,0.000,0,0,14,1.83,2.99,10.9,0.497,95.02,1.8,-0.6,0.0,16.9,100,8543,95.06,17.5
21/07/2024 13:00,651.7,0.000,0,0,11,1.48,2.49,11.1,0.489,95.00,1.8,-0.6,0.0,16.7,100,8563,95.03,17.9
21/07/2024 13:30,677.4,0.000,0,0,5,1.30,3.35,11.8,0.484,94.98,2.0,-0.7,0.0,17.2,100,8575,95.01,18.8
21/07/2024 14:00,696.3,0.000,0,0,357,1.26,2.06,12.0,0.486,94.97,2.0,-0.8,0.0,17.9,100,8583,95.00,20.0
21/07/2024 14:30,767.0,0.000,0,0,262,1.22,3.75,13.0,0.488,94.98,1.8,-0.7,0.0,18.4,100,8583,95.00,21.1
21/07/2024 15:00,786.8,0.000,0,0,254,1.39,3.74,13.3,0.493,94.98,2.0,-0.6,0.0,18.8,100,8583,94.99,21.5
21/07/2024 15:30,791.5,0.000,0,0,239,1.59,6.15,13.1,0.513,94.98,2.0,-0.6,0.0,18.5,100,8580,94.99,21.2
21/07/2024 16:00,785.4,0.000,0,0,214,1.91,4.32,13.6,0.503,94.98,2.0,-0.8,0.0,18.3,100,8580,94.99,21.2
21/07/2024 16:30,770.9,0.000,0,0,312,1.64,4.63,13.7,0.501,94.98,1.7,-0.7,0.0,18.0,100,8576,94.98,20.7
21/07/2024 17:00,746.7,0.000,0,0,345,1.24,3.24,13.6,0.519,94.98,1.9,-0.7,0.0,18.3,100,8570,94.97,21.0
21/07/2024 17:30,712.1,0.000,0,0,319,1.26,3.43,13.8,0.522,94.98,2.1,-0.7,0.0,18.2,100,8562,94.97,20.7
21/07/2024 18:00,670.1,0.000,0,0,348,1.17,4.37,14.0,0.521,94.99,1.9,-0.7,0.0,18.0,100,8553,94.98,20.4
21/07/2024 18:30,620.4,0.000,0,0,347,1.31,3.30,13.8,0.534,94.98,2.1,-0.6,0.0,18.1,100,8541,94.98,20.0
21/07/2024 19:00,562.6,0.000,0,0,358,1.21,3.25,13.4,0.553,94.99,1.9,-0.7,0.0,17.3,100,8526,94.98,19.1
21/07/2024 19:30,484.6,0.000,0,0,2,1.38,2.88,13.4,0.553,95.00,1.9,-0.7,0.0,17.1,100,8508,94.99,18.6
21/07/2024 20:00,408.7,0.000,0,0,322,1.00,3.15,13.8,0.541,95.01,1.9,-0.7,0.0,17.1,100,8495,95.00,18.2
21/07/2024 20:30,332.6,0.000,0,0,352,1.25,3.94,13.4,0.554,95.01,1.9,-0.7,0.0,16.9,100,8482,95.01,17.8
21/07/2024 21:00,266.5,0.000,0,0,354,1.00,3.33,13.3,0.553,95.01,1.8,-0.9,0.0,16.2,100,8471,95.01,16.8
21/07/2024 21:30,219.1,0.000,0,0,2,1.40,3.08,12.5,0.593,95.02,1.7,-0.8,0.0,15.5,100,8460,95.02,16.1
21/07/2024 22:00,175.3,0.000,0,0,4,1.50,2.86,12.0,0.601,95.02,1.8,-0.6,0.0,14.1,100,8451,95.01,14.8
21/07/2024 22:30,131.2,0.000,0,0,359,1.15,2.60,11.6,0.613,95.01,1.8,-0.6,0.0,13.2,100,8444,95.01,13.7
21/07/2024 23:00,70.9,0.000,0,0,349,1.11,2.54,11.2,0.636,95.02,1.7,-0.7,0.0,12.3,100,8437,95.00,11.9
21/07/2024 23:30,18.7,0.000,0,0,355,1.16,2.61,10.3,0.672,95.02,1.7,-0.7,0.0,10.8,100,8432,95.00,10.7
22/07/2024 00:00,10.5,0.000,0,0,8,1.62,2.98,9.2,0.713,95.01,1.8,-0.6,0.0,9.5,100,8427,95.00,9.5
22/07/2024 00:30,3.5,0.000,0,0,15,2.17,3.65,8.4,0.751,95.00,1.7,-0.6,0.0,8.5,100,8355,94.99,8.6
22/07/2024 01:00,0.2,0.000,0,0,20,2.57,3.47,8.4,0.754,95.00,1.6,-0.7,0.0,8.1,100,8377,94.99,8.3
22/07/2024 01:30,0.0,0.000,0,0,29,1.37,3.16,8.2,0.759,94.99,1.8,-0.7,0.0,7.9,100,8377,94.98,7.7
22/07/2024 02:00,0.0,0.000,0,0,19,1.02,1.85,7.9,0.772,94.97,1.7,-0.6,0.0,7.6,100,8380,94.95,7.1
22/07/2024 02:30,0.0,0.000,0,0,47,0.63,1.65,7.6,0.793,94.94,1.7,-0.6,0.0,7.1,100,8377,94.93,6.6
22/07/2024 03:00,0.0,0.000,0,0,25,1.29,2.26,7.4,0.802,94.92,1.7,-0.7,0.0,6.9,100,8378,94.90,6.3
22/07/2024 03:30,0.0,0.000,0,0,24,0.68,1.72,7.0,0.814,94.89,1.7,-0.6,0.0,6.7,100,8373,94.88,6.0
22/07/2024 04:00,0.0,0.000,0,0,44,0.65,1.34,6.4,0.829,94.87,1.6,-0.6,0.0,6.1,100,8374,94.86,5.4
22/07/2024 04:30,0.0,0.000,0,0,42,0.56,1.83,6.3,0.832,94.83,1.6,-0.6,0.0,5.6,100,8374,94.82,4.9
22/07/2024 05:00,0.0,0.000,0,0,26,0.86,1.70,6.1,0.843,94.80,1.7,-0.6,0.0,5.5,100,8371,94.79,4.7
22/07/2024 05:30,0.0,0.000,0,0,34,0.75,1.54,6.4,0.802,94.79,1.6,-0.6,0.0,5.6,100,8368,94.78,4.8
22/07/2024 06:00,1.7,0.000,0,0,25,0.98,2.32,6.2,0.825,94.77,1.7,-0.6,0.0,5.6,100,8369,94.76,4.7
22/07/2024 06:30,10.2,0.000,0,0,25,1.44,3.02,5.8,0.856,94.74,1.7,-0.5,0.0,5.7,100,8368,94.74,5.0
22/07/2024 07:00,14.5,0.000,0,0,27,1.54,3.54,6.3,0.799,94.72,1.7,-0.6,0.0,5.9,100,8368,94.72,5.3
22/07/2024 07:30,35.3,0.000,0,0,23,1.84,3.14,6.2,0.744,94.70,1.7,-0.6,0.0,6.2,100,8366,94.70,5.5
22/07/2024 08:00,45.1,0.000,0,0,22,1.84,3.88,6.3,0.717,94.69,1.7,-0.6,0.0,6.3,100,8364,94.69,5.8
22/07/2024 08:30,111.5,0.000,0,0,25,1.02,2.59,6.4,0.736,94.68,1.7,-0.6,0.0,6.9,100,8371,94.68,6.3
22/07/2024 09:00,121.7,0.000,0,0,315,0.94,1.98,6.5,0.745,94.67,1.7,-0.6,0.0,7.9,100,8371,94.67,7.5
22/07/2024 09:30,141.9,0.000,0,0,39,0.77,2.23,5.9,0.846,94.65,1.6,-0.6,0.0,7.5,100,8380,94.65,7.2
22/07/2024 10:00,217.1,0.000,0,0,26,1.55,2.90,5.6,0.844,94.60,1.7,-0.6,0.0,7.5,100,8391,94.61,7.1
22/07/2024 10:30,264.4,0.000,0,0,166,1.14,3.75,6.4,0.855,94.55,1.7,-0.6,0.0,8.5,100,8406,94.57,8.4
22/07/2024 11:00,359.7,0.000,0,0,196,1.09,2.94,7.1,0.858,94.54,1.7,-0.6,0.0,10.2,100,8442,94.57,9.9
22/07/2024 11:30,492.8,0.000,0,0,180,1.43,3.39,8.4,0.786,94.50,1.8,-0.6,0.0,13.3,100,8488,94.55,12.3
22/07/2024 12:00,527.7,0.000,0,0,193,1.73,4.16,9.2,0.739,94.49,1.7,-0.6,0.0,14.6,100,8511,94.53,14.6
22/07/2024 12:30,452.7,0.000,0,0,21,1.39,3.05,9.6,0.668,94.47,1.8,-0.7,0.0,13.7,100,8515,94.50,14.9
22/07/2024 13:00,370.8,0.000,0,0,23,1.62,3.35,9.6,0.604,94.46,1.8,-0.7,0.0,12.7,100,8516,94.47,14.2
22/07/2024 13:30,467.0,0.000,0,0,189,1.29,3.22,10.2,0.657,94.43,1.6,-0.6,0.0,13.5,100,8522,94.46,14.9
